UTCDate,UTCTime,Latitude,Longitude,Easting,Northing,H-Ell,SDHori,SDHeig,VEast,VNorth,VUp,H Dist,V Dist
7/12/14,9:50:29 PM,66.37215761,-38.19989522,535783.256,7361621.703,172.293,0.016,0.028,0,0,0.0054,20.03004908,-0.053
7/12/14,9:50:44 PM,66.37215762,-38.1998952,535783.257,7361621.704,172.33,0.016,0.028,0.0018,-0.0018,0.0018,20.03085869,-0.016
7/12/14,9:50:59 PM,66.37215752,-38.19989504,535783.264,7361621.693,172.304,0.016,0.027,0.0017,0,-0.0051,20.03967729,-0.042
7/12/14,9:51:14 PM,66.3721575,-38.19989471,535783.279,7361621.691,172.268,0.016,0.027,0.0017,-0.0019,-0.0053,20.05479556,-0.078
7/12/14,9:51:29 PM,66.37215741,-38.19989467,535783.281,7361621.681,172.246,0.016,0.026,0,-0.0018,-0.0054,20.05852051,-0.1
7/12/14,9:51:44 PM,66.37215747,-38.1998946,535783.284,7361621.688,172.223,0.016,0.026,0,-0.0018,-0.0001,20.06024429,-0.123
7/12/14,9:51:59 PM,66.37215739,-38.19989448,535783.29,7361621.679,172.25,0.016,0.027,0,-0.0019,0.0038,20.06773196,-0.096
7/12/14,9:52:14 PM,66.37215744,-38.19989447,535783.29,7361621.685,172.254,0.016,0.027,0.0019,0,0,20.0666777,-0.092
7/12/14,9:52:29 PM,66.37215745,-38.19989428,535783.299,7361621.685,172.255,0.016,0.027,0.0019,0,-0.0017,20.07553798,-0.091
7/12/14,9:52:44 PM,66.37215741,-38.19989421,535783.302,7361621.681,172.239,0.016,0.027,0,0,0,20.07919366,-0.107
7/12/14,9:52:59 PM,66.37215736,-38.19989425,535783.3,7361621.676,172.253,0.016,0.027,0,0,0.0018,20.07810372,-0.093
7/12/14,9:53:14 PM,66.37215734,-38.19989415,535783.305,7361621.673,172.257,0.016,0.027,0,0,0.0056,20.08355359,-0.089
7/12/14,9:53:29 PM,66.37215739,-38.19989424,535783.3,7361621.68,172.302,0.016,0.026,0,0.0018,0.0072,20.07740045,-0.044
7/12/14,9:53:44 PM,66.3721575,-38.19989417,535783.304,7361621.691,172.32,0.016,0.027,0.0018,0.0018,-0.0019,20.07940861,-0.026
7/12/14,9:53:59 PM,66.37215745,-38.19989392,535783.315,7361621.686,172.3,0.016,0.026,0.0017,0,-0.0017,20.09111455,-0.046
7/12/14,9:54:14 PM,66.37215751,-38.19989391,535783.315,7361621.692,172.324,0.015,0.025,0,0.0017,0,20.09006361,-0.022
7/12/14,9:54:29 PM,66.3721576,-38.19989385,535783.317,7361621.703,172.328,0.016,0.025,0,0.0019,0,20.09011073,-0.018
7/12/14,9:54:44 PM,66.37215758,-38.19989371,535783.324,7361621.7,172.341,0.016,0.026,0.0036,0,0.0017,20.09752684,-0.005
7/12/14,9:54:59 PM,66.37215756,-38.19989353,535783.332,7361621.698,172.338,0.016,0.025,0,0,0.0018,20.10575313,-0.008
7/12/14,9:55:14 PM,66.37215757,-38.19989353,535783.332,7361621.699,172.352,0.016,0.025,0,0,0,20.10557858,0.006
7/12/14,9:55:29 PM,66.37215754,-38.19989362,535783.328,7361621.696,172.339,0.016,0.025,0,0,-0.0018,20.10216389,-0.007
7/12/14,9:55:44 PM,66.37215758,-38.1998937,535783.325,7361621.7,172.342,0.016,0.025,-0.0017,0,0.0017,20.09851149,-0.004
7/12/14,9:55:59 PM,66.3721576,-38.19989391,535783.315,7361621.702,172.352,0.016,0.025,0.0001,0,0.0017,20.08831591,0.006
7/12/14,9:56:14 PM,66.37215762,-38.19989358,535783.33,7361621.705,172.346,0.016,0.025,0.0018,0,0,20.10256287,0
7/12/14,9:56:29 PM,66.37215758,-38.19989353,535783.332,7361621.7,172.341,0.016,0.025,0.0018,0,0.0018,20.10540407,-0.005
7/12/14,9:56:44 PM,66.37215756,-38.19989334,535783.341,7361621.699,172.36,0.016,0.025,0.0036,0,0.0001,20.11444051,0.014
7/12/14,9:56:59 PM,66.37215754,-38.19989299,535783.356,7361621.696,172.342,0.016,0.026,0.0036,0,-0.0036,20.12973385,-0.004
7/12/14,9:57:14 PM,66.37215749,-38.19989291,535783.36,7361621.691,172.342,0.016,0.026,0,0,0,20.13454529,-0.004
7/12/14,9:57:29 PM,66.37215754,-38.19989307,535783.353,7361621.697,172.352,0.016,0.025,0,0,0.0036,20.1266054,0.006
7/12/14,9:57:44 PM,66.37215761,-38.19989296,535783.357,7361621.704,172.364,0.016,0.025,0,0.0036,0.0036,20.12932438,0.018
7/12/14,9:57:59 PM,66.37215768,-38.19989327,535783.343,7361621.712,172.406,0.016,0.025,-0.0036,0,0.0108,20.11414627,0.06
7/12/14,9:58:29 PM,66.37215755,-38.19989309,535783.352,7361621.698,172.383,0.016,0.025,0,0,-0.0036,20.12544631,0.037
7/12/14,10:03:14 PM,66.37215729,-38.19989176,535783.411,7361621.67,172.362,0.017,0.025,0,-0.0108,-0.018,20.18843283,0.016
7/12/14,10:04:29 PM,66.37215675,-38.19989134,535783.431,7361621.609,172.26,0.017,0.024,0.0035,0.0001,-0.0136,20.21889258,-0.086
7/12/14,10:04:44 PM,66.37215669,-38.19989084,535783.453,7361621.603,172.203,0.017,0.024,0.0001,0.0034,0.0103,20.24160935,-0.143
7/12/14,10:04:59 PM,66.37215686,-38.19989094,535783.449,7361621.622,172.253,0.016,0.024,0,0.0036,0.0073,20.23429742,-0.093
7/12/14,10:05:14 PM,66.37215694,-38.19989091,535783.45,7361621.631,172.278,0.016,0.024,0.0035,0.0001,-0.0034,20.23368859,-0.068
7/12/14,10:05:29 PM,66.37215699,-38.19989068,535783.46,7361621.636,172.26,0.016,0.024,0.0036,-0.0035,-0.0071,20.24264827,-0.086
7/12/14,10:05:44 PM,66.37215692,-38.19989034,535783.476,7361621.629,172.232,0.016,0.024,0.0001,0,-0.0072,20.25963282,-0.114
7/12/14,10:05:59 PM,66.37215694,-38.19989026,535783.479,7361621.631,172.208,0.016,0.024,0,0,0.0034,20.26223248,-0.138
7/12/14,10:06:14 PM,66.37215694,-38.19989014,535783.484,7361621.632,172.224,0.016,0.024,0.0035,0,-0.0035,20.2669775,-0.122
7/12/14,10:06:44 PM,66.37215687,-38.19988972,535783.503,7361621.623,172.204,0.017,0.024,0.0001,0,-0.0036,20.28726815,-0.142
7/12/14,10:06:59 PM,66.37215688,-38.19988988,535783.496,7361621.625,172.193,0.017,0.024,-0.0036,0,0.0108,20.2800249,-0.153
7/12/14,10:07:14 PM,66.37215692,-38.1998901,535783.486,7361621.629,172.241,0.018,0.025,-0.0001,0,0.0036,20.26947562,-0.105
7/12/14,10:07:29 PM,66.37215699,-38.19989012,535783.485,7361621.636,172.254,0.018,0.025,0,0.0035,0.0071,20.26725645,-0.092
7/12/14,10:07:44 PM,66.37215706,-38.19989004,535783.489,7361621.644,172.278,0.018,0.025,0,0,0.0036,20.26978569,-0.068
7/12/14,10:07:59 PM,66.37215705,-38.19989017,535783.483,7361621.643,172.29,0.016,0.025,0,0,0.0001,20.2640551,-0.056
7/12/14,10:08:14 PM,66.37215707,-38.19989009,535783.487,7361621.646,172.289,0.016,0.025,0.0035,0.0035,0.0035,20.26746526,-0.057
7/12/14,10:08:29 PM,66.37215716,-38.19988992,535783.494,7361621.656,172.297,0.016,0.025,0.0001,0.0036,0.007,20.27260183,-0.049
7/12/14,10:08:44 PM,66.37215724,-38.1998898,535783.499,7361621.665,172.324,0.017,0.025,0,0.0001,0.0037,20.27594992,-0.022
7/12/14,10:08:59 PM,66.3721572,-38.19988975,535783.502,7361621.661,172.337,0.017,0.026,0.0035,-0.0001,0,20.279603,-0.009
7/12/14,10:09:14 PM,66.37215722,-38.19988955,535783.511,7361621.662,172.336,0.017,0.027,0.0036,0,-0.0035,20.28828953,-0.01
7/12/14,10:09:29 PM,66.3721572,-38.1998892,535783.526,7361621.66,172.32,0.019,0.029,0.0001,0,-0.0001,20.30340821,-0.026
7/12/14,10:09:44 PM,66.3721572,-38.19988904,535783.533,7361621.661,172.317,0.019,0.029,0.0001,0.0036,0.0037,20.31012587,-0.029
7/12/14,10:09:59 PM,66.37215732,-38.19988898,535783.536,7361621.674,172.334,0.019,0.029,0,0.0036,0.0036,20.31081379,-0.012
7/12/14,10:10:14 PM,66.37215729,-38.19988893,535783.538,7361621.671,172.322,0.022,0.032,-0.0035,-0.0036,-0.0002,20.31330544,-0.024
7/12/14,10:11:14 PM,66.37215728,-38.19988871,535783.548,7361621.669,172.353,0.021,0.03,0,0,0.0072,20.32350093,0.007
7/12/14,10:11:29 PM,66.3721573,-38.1998888,535783.544,7361621.672,172.373,0.021,0.03,0.0018,-0.0018,-0.0037,20.31903977,0.027
7/12/14,10:11:44 PM,66.37215718,-38.19988842,535783.561,7361621.659,172.31,0.021,0.03,0.0036,-0.0018,-0.0108,20.33804506,-0.036
7/12/14,10:11:59 PM,66.37215717,-38.19988808,535783.576,7361621.658,172.283,0.021,0.03,0.0018,0.0018,0.0036,20.35298949,-0.063
7/12/14,10:12:14 PM,66.37215726,-38.19988819,535783.571,7361621.668,172.346,0.02,0.03,0,-0.0017,-0.0035,20.34632389,0
7/12/14,10:12:29 PM,66.37215718,-38.19988803,535783.579,7361621.659,172.316,0.021,0.03,0.0018,0,-0.0001,20.35576913,-0.03
7/12/14,10:12:44 PM,66.37215722,-38.1998881,535783.575,7361621.664,172.346,0.021,0.03,0,-0.0018,0.0019,20.35095909,0
7/12/14,10:12:59 PM,66.37215711,-38.19988807,535783.577,7361621.651,172.328,0.021,0.03,0,-0.0018,-0.0018,20.35519622,-0.018
7/12/14,10:13:14 PM,66.37215709,-38.19988809,535783.576,7361621.649,172.331,0.021,0.03,0,0,0,20.35456121,-0.015
7/12/14,10:13:29 PM,66.37215711,-38.19988821,535783.571,7361621.651,172.337,0.02,0.03,0,0,-0.0018,20.34928856,-0.009
7/12/14,10:13:44 PM,66.37215708,-38.19988806,535783.577,7361621.648,172.325,0.02,0.03,0,0.0018,0.0035,20.35572067,-0.021
7/12/14,10:13:59 PM,66.37215722,-38.19988811,535783.575,7361621.664,172.372,0.02,0.03,0,0.0036,0.009,20.35095909,0.026
7/12/14,10:14:14 PM,66.37215731,-38.19988815,535783.573,7361621.674,172.394,0.02,0.03,0,0.0001,0.0001,20.34725043,0.048
7/12/14,10:14:29 PM,66.37215718,-38.19988822,535783.57,7361621.659,172.383,0.021,0.03,0,-0.0036,-0.0036,20.34690704,0.037
7/12/14,10:14:44 PM,66.37215711,-38.19988816,535783.573,7361621.652,172.36,0.02,0.03,0.0018,-0.0018,-0.0107,20.35108302,0.014
7/12/14,10:14:59 PM,66.372157,-38.19988797,535783.581,7361621.639,172.315,0.022,0.031,0,0,0,20.36123466,-0.031
7/12/14,10:15:14 PM,66.37215706,-38.19988791,535783.584,7361621.646,172.322,0.022,0.031,0,0,0.0108,20.36296258,-0.024
7/12/14,10:15:29 PM,66.37215709,-38.19988789,535783.585,7361621.649,172.363,0.022,0.031,0,0,-0.0036,20.36342262,0.017
7/12/14,10:15:44 PM,66.37215711,-38.19988779,535783.589,7361621.652,172.355,0.022,0.031,0.0036,0,0.0036,20.36683706,0.009
7/12/14,10:15:59 PM,66.37215708,-38.19988755,535783.6,7361621.648,172.364,0.022,0.032,0.0036,0,0.0036,20.37836659,0.018
7/12/14,10:16:14 PM,66.37215706,-38.19988737,535783.608,7361621.647,172.38,0.022,0.032,0,0.0036,0,20.38641827,0.034
7/12/14,10:16:29 PM,66.37215715,-38.19988726,535783.613,7361621.656,172.379,0.022,0.032,0.0036,0,-0.0108,20.38977165,0.033
7/12/14,10:16:44 PM,66.37215709,-38.19988701,535783.624,7361621.65,172.334,0.022,0.032,0,0,0.0072,20.40164908,-0.012
7/12/14,10:16:59 PM,66.37215715,-38.19988706,535783.622,7361621.657,172.372,0.021,0.032,0,0,0.0072,20.39845999,0.026
7/12/14,10:17:14 PM,66.37215721,-38.19988705,535783.622,7361621.664,172.397,0.022,0.032,0,0,0.0036,20.39724258,0.051
7/12/14,10:17:29 PM,66.37215726,-38.19988696,535783.626,7361621.669,172.408,0.022,0.032,0,-0.0036,-0.0036,20.40031377,0.062
7/12/14,10:17:44 PM,66.37215716,-38.19988684,535783.632,7361621.658,172.391,0.02,0.033,0,0,0,20.4081334,0.045
7/12/14,10:17:59 PM,66.37215715,-38.19988681,535783.633,7361621.657,172.388,0.02,0.034,0,0,-0.0036,20.40929212,0.042
7/12/14,10:18:14 PM,66.37215709,-38.19988679,535783.634,7361621.649,172.38,0.02,0.036,0,0,0,20.41167024,0.034
7/12/14,10:18:29 PM,66.37215712,-38.19988681,535783.633,7361621.653,172.407,0.023,0.034,0,0,-0.0072,20.40998846,0.061
7/12/14,10:18:44 PM,66.37215706,-38.19988666,535783.64,7361621.647,172.381,0.021,0.035,0,-0.0036,-0.0036,20.41792707,0.035
7/12/14,10:18:59 PM,66.37215699,-38.19988667,535783.64,7361621.639,172.366,0.022,0.036,0.0036,-0.0036,-0.0108,20.41932384,0.02
7/12/14,10:19:14 PM,66.37215689,-38.19988651,535783.647,7361621.628,172.334,0.021,0.034,0,-0.0015,-0.0036,20.42814098,-0.012
7/12/14,10:19:29 PM,66.37215684,-38.19988639,535783.652,7361621.622,172.32,0.021,0.035,0,0,-0.0008,20.43411571,-0.026
7/12/14,10:19:44 PM,66.37215682,-38.1998864,535783.652,7361621.62,172.331,0.022,0.037,0,0,-0.0012,20.43446679,-0.015
7/12/14,10:19:59 PM,66.37215673,-38.1998863,535783.656,7361621.61,172.315,0.024,0.041,0,-0.0014,0.0007,20.44016255,-0.031
7/12/14,10:20:14 PM,66.37215669,-38.19988626,535783.658,7361621.606,172.327,0.023,0.04,0,0,0.0018,20.44283574,-0.019
7/12/14,10:20:29 PM,66.37215675,-38.19988613,535783.664,7361621.613,172.324,0.024,0.041,0,-0.0014,-0.0043,20.44751002,-0.022
7/12/14,10:20:44 PM,66.37215661,-38.19988596,535783.672,7361621.597,172.282,0.026,0.047,0.0018,0,-0.0018,20.45820349,-0.064
7/12/14,10:20:59 PM,66.37215677,-38.19988589,535783.675,7361621.615,172.317,0.026,0.047,0.0018,0,-0.0054,20.45798741,-0.029
7/12/14,10:21:14 PM,66.37215668,-38.19988554,535783.691,7361621.604,172.246,0.026,0.047,0,0,-0.0036,20.4756722,-0.1
7/12/14,10:21:29 PM,66.37215664,-38.19988546,535783.694,7361621.6,172.228,0.026,0.047,0,0,0.0072,20.4793297,-0.118
7/12/14,10:21:44 PM,66.37215668,-38.1998855,535783.692,7361621.605,172.266,0.027,0.047,0,0.0036,0,20.47648061,-0.08
7/12/14,10:21:59 PM,66.37215676,-38.19988554,535783.691,7361621.614,172.271,0.027,0.047,-0.0036,0,0.0108,20.47391443,-0.075
7/12/14,10:22:14 PM,66.37215676,-38.19988571,535783.683,7361621.614,172.31,0.027,0.047,0,0,-0.0036,20.4660387,-0.036
7/12/14,10:22:29 PM,66.37215673,-38.19988559,535783.688,7361621.61,172.297,0.026,0.047,0,0,0.0036,20.47166366,-0.049
7/12/14,10:22:44 PM,66.37215674,-38.1998855,535783.692,7361621.612,172.306,0.026,0.047,0,-0.0036,-0.0036,20.47525006,-0.04
7/12/14,10:22:59 PM,66.37215664,-38.19988535,535783.699,7361621.601,172.285,0.027,0.047,0.0036,0,0,20.4840754,-0.061
7/12/14,10:23:14 PM,66.37215664,-38.19988513,535783.709,7361621.6,172.281,0.027,0.047,0,-0.0036,-0.0072,20.49409525,-0.065
7/12/14,10:23:29 PM,66.37215652,-38.19988512,535783.71,7361621.588,172.248,0.027,0.047,0,0,-0.0072,20.49719554,-0.098
7/12/14,10:23:44 PM,66.37215647,-38.19988499,535783.715,7361621.582,172.225,0.027,0.047,0,-0.0036,0,20.50317722,-0.121
7/12/14,10:23:59 PM,66.37215635,-38.19988489,535783.72,7361621.569,172.226,0.027,0.047,0,0.0036,0.0108,20.51040092,-0.12
7/12/14,10:24:14 PM,66.37215648,-38.19988498,535783.716,7361621.582,172.273,0.026,0.047,0,0.0036,0.0144,20.50416146,-0.073
7/12/14,10:24:29 PM,66.37215665,-38.19988497,535783.716,7361621.602,172.331,0.026,0.047,0,0.0036,0.0108,20.50063406,-0.015
7/12/14,10:24:44 PM,66.37215677,-38.19988504,535783.713,7361621.615,172.369,0.026,0.047,0.0036,0,-0.0036,20.49539785,0.023
7/12/14,10:24:59 PM,66.37215672,-38.19988483,535783.723,7361621.61,172.353,0.026,0.047,0,0,-0.0036,20.50611977,0.007
7/12/14,10:25:14 PM,66.37215666,-38.19988483,535783.722,7361621.603,172.332,0.026,0.047,0,0,-0.0036,20.50636472,-0.014
7/12/14,10:25:29 PM,66.37215663,-38.19988472,535783.727,7361621.6,172.312,0.026,0.047,0.0036,-0.0036,-0.0072,20.51181435,-0.034
7/12/14,10:25:44 PM,66.37215648,-38.19988451,535783.737,7361621.583,172.277,0.026,0.047,0,0.0036,0,20.52465417,-0.069
7/12/14,10:25:59 PM,66.37215661,-38.19988448,535783.738,7361621.597,172.274,0.026,0.047,0,0,0,20.52317056,-0.072
7/12/14,10:26:14 PM,66.37215659,-38.19988453,535783.736,7361621.596,172.279,0.026,0.047,0,0,0,20.52137776,-0.067
7/12/14,10:26:29 PM,66.37215659,-38.19988437,535783.743,7361621.595,172.284,0.026,0.047,0,0,0.0072,20.52844449,-0.062
7/12/14,10:26:44 PM,66.37215665,-38.19988453,535783.736,7361621.602,172.308,0.026,0.047,0,0,0.0036,20.52032254,-0.038
7/12/14,10:26:59 PM,66.3721566,-38.19988441,535783.741,7361621.597,172.309,0.026,0.047,0.0018,0,-0.0018,20.52612377,-0.037
7/12/14,10:27:14 PM,66.37215661,-38.19988421,535783.75,7361621.598,172.289,0.026,0.047,0.0018,0,-0.0036,20.53480764,-0.057
7/12/14,10:27:29 PM,66.37215658,-38.19988406,535783.757,7361621.595,172.267,0.026,0.047,0.0018,-0.0018,-0.0036,20.5422261,-0.079
7/12/14,10:27:44 PM,66.37215646,-38.19988389,535783.765,7361621.581,172.254,0.026,0.047,0.0018,0,0,20.55256746,-0.092
7/12/14,10:27:59 PM,66.37215658,-38.19988391,535783.763,7361621.595,172.263,0.026,0.047,0,0.0018,0.0018,20.54813259,-0.083
7/12/14,10:28:14 PM,66.37215655,-38.19988375,535783.771,7361621.591,172.256,0.026,0.047,0.0018,0,-0.0018,20.55671143,-0.09
7/12/14,10:28:29 PM,66.37215649,-38.19988354,535783.78,7361621.585,172.245,0.026,0.047,0.0018,0.0018,0.0018,20.56662719,-0.101
7/12/14,10:28:44 PM,66.37215659,-38.1998835,535783.782,7361621.596,172.27,0.026,0.047,0,0,0,20.5666612,-0.076
7/12/14,10:28:59 PM,66.37215644,-38.19988337,535783.788,7361621.579,172.237,0.026,0.047,0,-0.0018,-0.0054,20.57555953,-0.109
7/12/14,10:29:14 PM,66.37215638,-38.19988325,535783.794,7361621.573,172.228,0.026,0.047,0,0.0018,0,20.58252429,-0.118
7/12/14,10:29:29 PM,66.37215649,-38.19988311,535783.799,7361621.585,172.246,0.026,0.047,0,0.0018,0.0036,20.58533033,-0.1
7/12/14,10:29:44 PM,66.37215654,-38.19988298,535783.805,7361621.591,172.257,0.026,0.047,0,0.0018,0.0054,20.59018186,-0.089
7/12/14,10:29:59 PM,66.37215663,-38.199883,535783.804,7361621.601,172.283,0.026,0.047,0,0.0018,0.0036,20.58744302,-0.063
7/12/14,10:30:14 PM,66.37215665,-38.19988297,535783.806,7361621.603,172.29,0.026,0.047,0,0,-0.0036,20.5890618,-0.056
7/12/14,10:30:29 PM,66.3721566,-38.19988298,535783.805,7361621.597,172.262,0.026,0.047,0,0,-0.0018,20.58912871,-0.084
7/12/14,10:30:44 PM,66.37215665,-38.19988294,535783.807,7361621.603,172.279,0.026,0.047,0,0,0.0036,20.59004636,-0.067
7/12/14,10:30:59 PM,66.37215667,-38.19988287,535783.81,7361621.605,172.301,0.026,0.047,0,0,0,20.59265,-0.045
7/12/14,10:31:14 PM,66.37215664,-38.19988297,535783.806,7361621.602,172.283,0.026,0.047,0.0018,0.0036,0.0036,20.58923692,-0.063
7/12/14,10:31:29 PM,66.37215688,-38.19988276,535783.815,7361621.629,172.323,0.026,0.047,0.0018,0.0036,0.0072,20.59338828,-0.023
7/12/14,10:31:44 PM,66.3721569,-38.1998826,535783.822,7361621.631,172.341,0.027,0.048,0.0018,0,0,20.59993442,-0.005
7/12/14,10:31:59 PM,66.37215687,-38.19988243,535783.829,7361621.628,172.329,0.027,0.048,0.0018,0,-0.0036,20.60734908,-0.017
7/12/14,10:32:14 PM,66.37215688,-38.19988243,535783.829,7361621.629,172.308,0.027,0.048,0,0,-0.0018,20.60717538,-0.038
7/12/14,10:32:29 PM,66.37215694,-38.19988233,535783.834,7361621.636,172.311,0.027,0.048,0,-0.0018,0.0018,20.61088511,-0.035
7/12/14,10:32:44 PM,66.37215684,-38.19988225,535783.838,7361621.624,172.328,0.027,0.048,0.0018,0,0.0054,20.61690726,-0.018
7/12/14,10:32:59 PM,66.37215693,-38.19988204,535783.847,7361621.635,172.354,0.026,0.048,0.0018,0.0018,0.0054,20.62386174,0.008
7/12/14,10:33:14 PM,66.37215697,-38.19988197,535783.85,7361621.639,172.367,0.026,0.047,0,-0.0018,-0.0036,20.62612387,0.021
7/12/14,10:33:29 PM,66.37215688,-38.19988197,535783.85,7361621.629,172.327,0.026,0.047,0,-0.0018,-0.0054,20.62785655,-0.019
7/12/14,10:33:44 PM,66.37215684,-38.19988189,535783.853,7361621.624,172.321,0.026,0.047,0,0,0,20.63167904,-0.025
7/12/14,10:33:59 PM,66.37215688,-38.19988195,535783.851,7361621.629,172.323,0.026,0.047,0.0018,0,0,20.62884139,-0.023
7/12/14,10:34:14 PM,66.37215682,-38.19988178,535783.859,7361621.623,172.316,0.026,0.047,0.0018,0,-0.0018,20.63776153,-0.03
7/12/14,10:34:29 PM,66.37215676,-38.19988169,535783.863,7361621.616,172.306,0.026,0.047,0,0,-0.0018,20.64291762,-0.04
7/12/14,10:34:44 PM,66.37215671,-38.19988177,535783.859,7361621.61,172.283,0.026,0.047,0,0,-0.0072,20.64002374,-0.063
7/12/14,10:34:59 PM,66.37215672,-38.19988179,535783.858,7361621.611,172.243,0.026,0.048,0.0018,0,-0.0072,20.63886475,-0.103
7/12/14,10:35:14 PM,66.37215665,-38.19988157,535783.868,7361621.603,172.233,0.026,0.047,0.0018,-0.0018,-0.0036,20.65010688,-0.113
7/12/14,10:35:29 PM,66.3721566,-38.19988156,535783.869,7361621.598,172.221,0.026,0.047,0,0,-0.0018,20.65196494,-0.125
7/12/14,10:35:44 PM,66.37215654,-38.19988154,535783.87,7361621.591,172.222,0.026,0.048,0,0,0,20.65417425,-0.124
7/12/14,10:35:59 PM,66.37215652,-38.19988149,535783.872,7361621.59,172.227,0.026,0.047,0,0,-0.0018,20.65631848,-0.119
7/12/14,10:36:14 PM,66.37215648,-38.19988161,535783.867,7361621.585,172.21,0.026,0.047,0,0,0.0018,20.65227234,-0.136
7/12/14,10:36:29 PM,66.37215651,-38.19988147,535783.873,7361621.588,172.235,0.026,0.047,0.0018,0,0.0054,20.6576534,-0.111
7/12/14,10:36:44 PM,66.37215656,-38.19988123,535783.884,7361621.594,172.249,0.026,0.047,0.0018,0,0.0018,20.66743325,-0.097
7/12/14,10:36:59 PM,66.37215658,-38.19988124,535783.883,7361621.597,172.256,0.026,0.047,0,0,0.0018,20.66592425,-0.09
7/12/14,10:37:14 PM,66.37215659,-38.19988128,535783.881,7361621.597,172.266,0.026,0.047,0,-0.0018,0,20.66395502,-0.08
7/12/14,10:37:29 PM,66.37215651,-38.19988125,535783.883,7361621.588,172.246,0.026,0.047,0.0018,-0.0018,0,20.66749874,-0.1
7/12/14,10:37:44 PM,66.37215648,-38.19988101,535783.893,7361621.586,172.255,0.026,0.047,0.0018,0,0.0018,20.67769446,-0.091
7/12/14,10:37:59 PM,66.37215654,-38.19988094,535783.897,7361621.592,172.252,0.026,0.047,0,0,0,20.68058268,-0.094
7/12/14,10:38:14 PM,66.37215654,-38.19988082,535783.902,7361621.592,172.256,0.026,0.047,0,0,0.0054,20.68550567,-0.09
7/12/14,10:38:29 PM,66.37215659,-38.19988067,535783.909,7361621.598,172.301,0.026,0.047,0,0,0.0054,20.69135027,-0.045
7/12/14,10:38:44 PM,66.37215661,-38.19988059,535783.912,7361621.599,172.306,0.026,0.047,0,-0.0018,-0.0036,20.69412984,-0.04
7/12/14,10:38:59 PM,66.37215649,-38.19988054,535783.915,7361621.587,172.274,0.026,0.047,0,-0.0018,-0.0054,20.69917972,-0.072
7/12/14,10:39:14 PM,66.3721565,-38.19988066,535783.909,7361621.588,172.253,0.026,0.047,0,-0.0018,-0.0036,20.6930973,-0.093
7/12/14,10:39:29 PM,66.37215638,-38.19988061,535783.912,7361621.575,172.232,0.026,0.047,0.0018,0,0.0072,20.69832887,-0.114
7/12/14,10:39:44 PM,66.37215656,-38.19988019,535783.93,7361621.594,172.306,0.026,0.047,0.0018,0.0018,0.0072,20.71272606,-0.04
7/12/14,10:39:59 PM,66.37215654,-38.19988013,535783.933,7361621.593,172.293,0.026,0.047,0,-0.0018,-0.0072,20.71585453,-0.053
7/12/14,10:40:14 PM,66.37215642,-38.19988026,535783.927,7361621.579,172.246,0.026,0.047,0,-0.0018,-0.0036,20.71239496,-0.1
7/12/14,10:40:29 PM,66.37215641,-38.19988023,535783.929,7361621.578,172.263,0.026,0.047,-0.0018,0,0,20.71453924,-0.083
7/12/14,10:40:44 PM,66.37215642,-38.19988046,535783.918,7361621.579,172.241,0.026,0.047,-0.0018,-0.0018,-0.0036,20.70353424,-0.105
7/12/14,10:40:59 PM,66.37215633,-38.19988041,535783.92,7361621.569,172.221,0.026,0.047,0.0018,0,0.0036,20.70725829,-0.125
7/12/14,10:41:14 PM,66.37215644,-38.19988018,535783.931,7361621.581,172.26,0.026,0.047,0.0036,0.0018,0.0072,20.71598284,-0.086
7/12/14,10:41:29 PM,66.37215642,-38.19988001,535783.938,7361621.579,172.273,0.026,0.046,0.0018,0,0.0036,20.72322489,-0.073
7/12/14,10:41:44 PM,66.37215643,-38.19987988,535783.944,7361621.58,172.281,0.026,0.046,0.0018,0.0018,0.0054,20.72895716,-0.065
7/12/14,10:41:59 PM,66.37215651,-38.19987967,535783.953,7361621.59,172.307,0.025,0.046,0.0036,0.0018,0.009,20.73607118,-0.039
7/12/14,10:42:14 PM,66.37215655,-38.1998793,535783.97,7361621.594,172.351,0.025,0.046,0.0018,-0.0036,-0.0036,20.75211365,0.005
7/12/14,10:42:29 PM,66.37215632,-38.19987946,535783.963,7361621.568,172.28,0.025,0.046,0,-0.0036,-0.0126,20.74976588,-0.066
7/12/14,10:42:44 PM,66.37215629,-38.1998796,535783.957,7361621.565,172.248,0.025,0.046,0,0,-0.0072,20.74438558,-0.098
7/12/14,10:42:59 PM,66.37215625,-38.19987969,535783.953,7361621.56,172.224,0.025,0.046,0,0,-0.0018,20.74132657,-0.122
7/12/14,10:43:14 PM,66.37215628,-38.19987954,535783.959,7361621.564,172.241,0.025,0.046,0,0,0.0018,20.74653012,-0.105
